author,published_at,like_count,text,video_id,public
@luvabhi3,2024-03-03T13:08:52Z,0,"Buy, if you can. It will be costlier for the first five years. It will be equal in the next three. From 8-10 year onwards you will save a lot of money and nonsense from the landlord. That's how life has worked in the past and most likely that's how it will work in the near future.",Od40MC_HyNU,True
@maxim_mazurok,2024-03-02T02:19:49Z,0,"Another major factor is the lack of diversification when buying a home. In your calculation, we can use average S&P500 returns, because we can actually go and buy ETF that tracks S&P500 and our actual return will very likely match the average. However, when it comes to buying a home, you will make only one bet. And your particular house can turn out to be anywhere on the scale: all the way from losing 100% of value due to natural disaster, all the way up to triple in value because of major developments in your particular suburb. As you can see, because you're buying into one particular item of the asset class, your actual experience can deviate wildly from the average. This is both good news and bad news. The good news is that if you do research and place a right bet - your house can appreciate in value much more than the average. The bad news is that you might completely miscalculate this and place a bad bet.",Od40MC_HyNU,True
@drmetal1634,2024-03-01T15:36:16Z,0,"If the entire working class can't afford to own their own property and home, then American freedom is finished. Extreme, corrupt capitalism is on the same coin of communism. Imagine having the right to bear arms, but the cost of a gun is more than you'd make in your lifetime. If the working class can't own a home, then why would the majority of voters protect property rights of the wealthy class? When the working class doesn't get to enjoy their freedom, then neither will the wealthy. There could become a day when property ownership is a thing of the past, and everyone including businesses will have to pay rent to the government because the working class voted in someone that absolves private property rights out of spite for the rich.",Od40MC_HyNU,True
@dieglhix,2024-02-29T21:53:36Z,0,"I am so afraid of mortgage loan that I put several salaries into crypto, I think it's better odds than not failing to pay the mortgage once AI takes the  whole thing",Od40MC_HyNU,True
@mustafagladiator,2024-02-29T20:25:11Z,0,"Can someone help me here :) - Why do you calculate the stock return only by one year while the house is in total? As stock/mutual fund gives compound interest!? One more point, when you sell it, how about capital gain tax?",Od40MC_HyNU,True
@BodyByBenSLC,2024-02-29T16:15:12Z,0,Your rent is the maximum you will pay every month. Your mortgage is the minimum you will pay every month.,Od40MC_HyNU,True
@StephenAKatz,2024-02-29T14:45:31Z,0,Got it. Thank you for replying.,Od40MC_HyNU,True
@roberttoyonaga171,2024-02-29T14:35:00Z,0,Can we have access to the excel sheet you used for your calculations?,Od40MC_HyNU,True
@heatherhamilton8610,2024-02-29T12:53:43Z,0,"You're making the assumption that rent won't increase, which is highly unlikely, whereas a mortgage price is pretty steady (pending renewal rates I suppose). I'm sure people in Toronto or Vancouver, who were able to buy 15 years ago but didn't because of calculations like this, regret it in today's market. This analysis has the flaw that it looks at TODAY's market only (I know you can't predict the future, but you can pretty much count on rent increases over time). Also, there are a lot of emotions involved in renting vs buying that relate to feelings of security or insecurity, which may be hard to account for in a pure financial analysis. If you have a home and want to retire, you absolutely can because that house is worth something. If you have stocks the stock market could drop at any time, and could take a decade to recover fully. Sure, the average stock market return has been great over the years, but there are still times where savings are wiped out just one someone needs the money. If you can afford to buy a house (truly afford it without being house poor) then the peace of mind is worth it, always. You know you won't be looking for another place in a more expensive rental market down the road because the landlord sold the place (or because you just need to move - an owned home likely moved with the market), you don't need to worry about renovictions or rent increases. There are other benefits besides saving on mortgage interest, that while hard to quantify are often the REASONS people buy a home (and the maintenance and property taxes is an interesting point because the landlord also has to pay tax and do maintenance on their properties - so you're paying for that as part of your rent price. They're not going to lose money on you being there). How many people actually buy a home because they did a calculation and said ""yes I'd be a few thousand ahead if I bought in today's market"" Probably nobody except a few poor souls in Toronto and Vancouver.
Ever since housing prices started outpacing salary increases (like in the 70's or 80's) it's basically always been a good choice to buy a house. There could be specific markets where an inflated price led to regret, like during the peak of the pandemic, but overall people have made out ahead financially by buying.",Od40MC_HyNU,True
@Boxofdonuts,2024-02-29T05:22:52Z,0,"Buy, you don’t want to live under a landlord all your life.",Od40MC_HyNU,True
@colestaples2010,2024-02-28T19:43:08Z,0,Right now you shouldn’t rent or buy. Move in with a family member that already owns a house,Od40MC_HyNU,True
@DaneReidVoiceOver,2024-02-28T14:23:50Z,1,You need someplace to live. Are you gonna give that money to yourself or to someone else? There is a reason Wall Street is buying residencial neighborhoods,Od40MC_HyNU,True
@zxu-zv2yy,2024-02-28T01:16:18Z,0,"Hello, really admire you with so much knowledge on tax, if I like to learn some advanced tax knowledge, what courses would you like to recommend? Thank you",Od40MC_HyNU,True
@BasedBuick,2024-02-27T22:35:06Z,0,"You  never will ""own"" your home though. Welcome to the corporation called America.",Od40MC_HyNU,True
@Matthew_Loutner,2024-02-27T21:53:42Z,0,Flats and apartments are not homes -- houses are homes.,Od40MC_HyNU,True
@jgerman5544,2024-02-27T19:51:38Z,0,"There is a push by Blackrock to own all the real estate and make everyone rent. I believe they are behind the interest rates that are still extreme compared to the past 30 years. The companies calling you like Sundae, are part of that. They make low ball offers, hoping people are stupid. Don't sell to them. Buy a house, fix it up and live your life.",Od40MC_HyNU,True
@ScottsFinancialThoughts,2024-02-27T18:50:25Z,0,"This looks good when looking at pure transactional purposes. What’s missing are unforeseen issues such as maintenance. The age of the home. The condition of the roof. Renovations, etc. owning a home may have hidden costs. There is more to it than paying the mortgage.",Od40MC_HyNU,True
@errolm8313,2024-02-27T14:50:30Z,0,"Owning a home is expensive asf. It's nice to have ""my own"" and having the freedom to live as I choose.... But fk! It's expensive",Od40MC_HyNU,True
@deonli8014,2024-02-27T14:44:25Z,0,Who would rent if they can afford to buy.,Od40MC_HyNU,True
@alanac3764,2024-02-26T20:19:04Z,0,Do you help those in the states?,Od40MC_HyNU,True
@Beth752,2024-02-26T19:05:26Z,2,"Such an excellent video! As a real estate agent in Hawaii, there are different assumptions I'd use for calculations, but you covered all the bases really well. Every location, neighborhood, and home will yield different results and real estate will not always be the best investment when compared to other options. It depends on so many factors, which you mentioned. Thank you for the video!",Od40MC_HyNU,True
@Martin-ri4fg,2024-02-26T04:32:24Z,0,"Your calculation don't seem to account for the opportunity cost of ownership. In particular it doesn't seem to account for the fact that while renting, you can invest the difference between the monthly rent and what you would pay monthly in the case of ownership (all costs combined, whether recoverable or not).",Od40MC_HyNU,True
@kev3226,2024-02-26T04:22:58Z,0,One should get a RV and enjoy the freedom and not get stuck in one place.,Od40MC_HyNU,True
@Rowdyyy_rod,2024-02-26T04:10:50Z,0,Is this lady funded by BlackRock ?,Od40MC_HyNU,True
@jessiedizon5860,2024-02-26T03:48:34Z,0,Nope....only if it's payed..maybe.😂😂😂😂😂😂😂😂😂,Od40MC_HyNU,True
@MissThing-ux7hf,2024-02-26T01:42:47Z,0,So can someone break it down for me? is it better to rent or own? lol,Od40MC_HyNU,True
@yellowtrain3161,2024-02-26T00:18:45Z,0,Home ownership is definitely not for me especially at the current prices.,Od40MC_HyNU,True
@danbell502,2024-02-25T21:14:37Z,0,Consideration should be given to the tax free sale of a principal residence vs capital gain tax on stocks.,Od40MC_HyNU,True
@hill4472,2024-02-25T17:43:55Z,0,"The main goal is to buy the house and pay it completely.  You will have expenses that you have to address or fix yourself in order to save money.  I fix almost anything inside and out of the house.  I don't even pay insurance since I could save up all that money to pay for natural disaster repairs.  I only pay $1600 in taxes at the end of the year plus utilities and repairs.  I purchased my house in the ever so inflated Miami, Florida on 2020 for 330K and its worth 650K as of today.",Od40MC_HyNU,True
@Luckykat218,2024-02-25T05:06:09Z,0,I’m manifesting this reading & this resonates so deeply…it’s scary 😮😅 Thank you so much 🙏🏽,Od40MC_HyNU,True
@kodaeninc.6726,2024-02-25T02:30:50Z,0,All about demand and supply! If you can not change the situation like right now. Buy a property! Don’t fool by this economic theory 😅,Od40MC_HyNU,True
@user-zw5vq5gq6r,2024-02-25T02:20:10Z,1,"Thank you for your explanation on buying a house versus renting.
We owned our house for 29 years, when we sold it it was worth four times the price we bought it for and didn’t have to pay taxes on capital gains 😀",Od40MC_HyNU,True
@chrisfifield8583,2024-02-25T02:13:31Z,0,"Rent always goes up , mortgages stay the same , and they actually get cheaper over time",Od40MC_HyNU,True
@sokolmihajlovic1391,2024-02-24T21:30:50Z,0,"Good vid, much better than the other crap on youtube on this topic.

The elefant in room is here

422 sqft apartment for 500k

Ridiculous!

About 10x what be kind of reasonable.

Dont need to run the numbers for that to see.",Od40MC_HyNU,True
@megabaneen8057,2024-02-24T06:10:53Z,0,Sooo happy i found your channel,Od40MC_HyNU,True
@efonwang,2024-02-24T04:45:31Z,0,The real problem is 500k for 425 sqft. More than 1k/sqft!!,Od40MC_HyNU,True
@jdguevara93,2024-02-24T01:07:43Z,0,"While I would love to own, paying $3k+ a month for a place with more space than I need as a single dude does not fill me with joy.",Od40MC_HyNU,True
@Kelly_kit16,2024-02-23T04:11:45Z,14,"Totally worth it! Bought my house in 2017 for $625K, paid off the mortgage by 2023, now living rent-free!",Od40MC_HyNU,True
@tringu04,2024-02-23T03:50:28Z,0,How about insurance costs which seem to be on the rise with climate change?,Od40MC_HyNU,True
@360vroomers,2024-02-22T23:22:44Z,0,"Owning a home has other advantages. For example, in the US, the property taxes and the interest on the mortgage are deductible. You can also get a HELOC and the interest may be deductible.  The biggest advantage is that no one can kick you out of the property, or raise the rent arbitrarily.",Od40MC_HyNU,True
@gregmacklin9758,2024-02-22T22:32:01Z,0,"Unexpected changes in life .
Like real estimate Bubbles. 
Thats the problem with our youths,  they haven't lived long enough to remember that markets fluctuate.",Od40MC_HyNU,True
@nerisalobo,2024-02-22T09:48:11Z,0,Rents go up and are only going to increase in the long run. When you are old and don't have an income it can be a problem,Od40MC_HyNU,True
@MalcolmMurray43,2024-02-22T06:46:21Z,0,"I think it would make sense to calculate investing the difference in cash flow when renting (vs buying). 
If renting is $300/mo less you can allocate that to stock investments",Od40MC_HyNU,True
@patrickredinger1988,2024-02-21T20:16:07Z,0,Don’t forget to add in the HOA fees. They are out of control.,Od40MC_HyNU,True
@patrickredinger1988,2024-02-21T20:13:45Z,0,What is a mortgage payment? It’s paying rent to a lender  if you can buy outright then owning is good. Debt is not.,Od40MC_HyNU,True
@RemyMartin420,2024-02-21T06:12:15Z,0,Cant really using an avg canadian housing ROI since the exact house in toronto or vancouver will have a much higher return than a house a town in PEI or Alberta,Od40MC_HyNU,True
@kingkrzs,2024-02-21T04:06:27Z,1,"leverage is the key in property ownership. also in realistic life, people put money in diversified baskets. property, stock, mutual funds, life insurance, etc.",Od40MC_HyNU,True
@kozymoon664,2024-02-20T21:54:58Z,0,Thank You 🙏,Od40MC_HyNU,True
@doodlemiao8343,2024-02-20T18:12:34Z,2,"staying in one house is so boring for me, now I swap to renting and I'm planning to stay different neighbourhood every year which makes it so fun and flexible, as a home owner before, there are other cost that you need to consider, when purchase there is a legal fees to pay plus other tax, and also same old cost when you decide to sell it. While you stay in your own home, you will start to spend more to renovating and perfecting your home which normal tenants will opt for alternative choice to make it beautiful. Plus if there are several air conditions in your home, you will need to service those every year, and after 10 years your kitchen is going to look bad and you will need to change to a new design ($$$), plus if you found termites you will also need to hire someone to get rid of it. IF you are renting the home, you have the choice to move to new house once they turn old or you found any mishaps! Thats SO COOL right??",Od40MC_HyNU,True
@zodiacfml,2024-02-20T10:36:47Z,0,"I know found why the issues with videos/debate like this.  main issue, people missed the fact that almost all rentals are used properties vs buying new.  another is living within your means, what if you bought a property that is way below budget that you can pay it within 15-10 years.",Od40MC_HyNU,True
@daytonfunk1835,2024-02-20T06:55:37Z,0,You totally missed the insurance is triple or more when you own a home. Not to mention adding 2-3k annually to up keep a home. Appliances wear and tear costs. Always cheaper to rent in this market,Od40MC_HyNU,True
@soexclusive,2024-02-20T01:17:58Z,1,Idk why people always think you have to own a large $200k+ home. Start small! It’s like buying a used car. Get a small home. Own it and stack your money.,Od40MC_HyNU,True
@MrRod269,2024-02-19T14:21:41Z,0,Us millennials can't afford a home here in most United State cities. Renting is better plus you are not stuck with a 30 year note. The costs of owning add up quickly and you need to have a lot of cash.,Od40MC_HyNU,True
@KimoKimochii,2024-02-19T08:58:45Z,0,"i honestly thought this is common sense, anyone with elementary school maths should be able to calculate these logical stuff",Od40MC_HyNU,True
@skawalker35,2024-02-19T07:24:31Z,0,"In my case, I'm in a senior role related to apartment maintenance, and have also been in home building and general contracting. I buy materials and parts, and do my own maintenance and improvements. I will make a lot of money on my property due to sweat equity. In my long experience, most renters would be better off to keep renting. I've seen so many leave their apartment believing the grass is greener owning, but now they inherit the same problems they had in the apartment (some of which caused by themselves) which now they are responsible for. No after hours number to call, but if there is expect $200 - $300 per hour. A leaky water heater, no power, clogged sinks, beeping smoke detectors in the middle of the night, roof leaks, etc are now your problem, and no handyman, electrician, or roofer is going to come out in the middle of the night on a weekend to fix it for you. You will wait, potentially for days before someone sees you, and then you'll pay them bookoo bucks for their service. They seem so ""butt hurt"" about not owning, and think they need to burn property managers at the stake. But in reality, many I've encountered would likely sink themselves with the alleged ""asset"" they purchased with the lack of knowledge as to what the requirements are to actually maintain a property. Unless you're someone who has the money to hire people to help you if you can't do it yourself. I own trailer's worth of tools. Lawn mower, weed trimmer, power tools, saws, pressure washer, paint sprayer, wrenches, fittings, parts, etc.",Od40MC_HyNU,True
@techpeng918,2024-02-19T04:45:38Z,0,They make profit on both asking you to sell your house or asking you to buy a house. It is transaction so all the same.,Od40MC_HyNU,True
@publicguest6366,2024-02-19T02:33:23Z,0,imagine losing your job in this economy,Od40MC_HyNU,True
@mercedeswilkins9085,2024-02-19T01:40:29Z,0,All debt is bad. Mortgage is the biggest one.,Od40MC_HyNU,True
@talltree8697,2024-02-18T14:09:37Z,0,Ether way  you loose money 💰 both are a rip off within your time span it's all .matter of how you go about it regardless   price job location age connection family size comfort lifestyle etc....just do what makes you happy healthy.,Od40MC_HyNU,True
@StephenAKatz,2024-02-18T13:36:56Z,0,"Dear Ms. Gabrielle:

    Is there a depreciation deduction that makes it advantageous to buy,, if a person's income is above a certain amount?",Od40MC_HyNU,True
@alejandrobustamante7964,2024-02-18T11:20:34Z,0,"Never “ own “ a home, rent, life is rented…",Od40MC_HyNU,True
@kevinkidneyy,2024-02-18T05:56:30Z,0,idk a house worth 500k today will not be less than 800k in 10 years,Od40MC_HyNU,True
@safiul1930,2024-02-18T01:56:38Z,0,"Save money as much as possible and buy the house and pay off mortgage asap.

Simple as it gets.
Living a debt free and rent free life is awesome.
Good luck.",Od40MC_HyNU,True
@lophiz1945,2024-02-18T01:10:47Z,0,"You miss the point of owning a home.  

You treat it like a sterile stock purchase. It's not.  A home is not a commercial, rental investment. 
The point is it is your HOME. A place where your children grow up and you put down roots. Where you create a family tied to a community.  Where you have life long memories tied to a location.  Birthdays, Easter, Xmas, friends, births, deaths.  
House renters move and move and move.  It breaks up friendships, familial connections, and scatter shots your experiences and memories.  Yeah, a good financial deal on the property is great, but don't lose sight of why you would even want a personal, private house.  Stay focused.",Od40MC_HyNU,True
@DMccloudy,2024-02-17T18:15:14Z,2,"I think this is an interesting analysis. I think the fees for buying/selling the house should be taken into account though, that's quite a chunk of change.",Od40MC_HyNU,True
@Vandiekins,2024-02-16T21:53:00Z,0,If we didnt have a corrupt gov that lets prices of a 120k house go up to 500k then yeah buying would be nice. HOA is also a scam that needs to be controlled. HOA charging $800+ a month for what?,Od40MC_HyNU,True
@kayrosen2397,2024-02-16T16:47:16Z,3,"I know of someone who bought a house, invested time and money renovating it, and diligently paid the mortgage for 26 years. Sadly, illness struck, leading to the loss of their home. The devastating blow sent the homeowner into a deep depression, and within a year, they passed away. It's a heartbreaking reality that often goes unspoken; we're accustomed to hearing about ""forever homes,"" but life's twists can sometimes shatter those dreams.",Od40MC_HyNU,True
@adamnaughty,2024-02-16T03:18:54Z,0,Tricon,Od40MC_HyNU,True
@LWRC,2024-02-16T02:41:38Z,0,"I would say without any reservations - own your own home as soon as you are able to!  This cost will never go away and never go down!  So unless you plan on being homeless or constantly moving to a lower cost part of the country, you'd be better off planning on owning your home rather than renting - without exception!",Od40MC_HyNU,True
@drexelspivey872,2024-02-16T01:20:48Z,0,If you plan on owning a home for 10+ years the better option is ALWAYS BUY. Do not listen to these ludicrous videos on youtube,Od40MC_HyNU,True
@HanNguyen-vb3eo,2024-02-16T00:02:41Z,0,You didn't mention about mortgage insurance and hazard insurance... those add up a significant cost.,Od40MC_HyNU,True
@peterbedford2610,2024-02-15T23:07:14Z,0,Anyone who rents and thinks they're not paying for all costs  is delusional. Rental property wouldn't exist if it lost money,Od40MC_HyNU,True
@m_____1234,2024-02-15T22:09:10Z,3,"In Canada, the mortgage has to renew every few years so your mortgage cost will vary a lot depends on the rate. If you can't afford your home during the high inflation period like now. You have to sell low and incur losses. Everyone is comparing the high to low market but not everyone is selling on high and buying in low. When you are selling, someone is buying so the timing is made make or lose the money",Od40MC_HyNU,True
@harrykim7594,2024-02-15T19:36:52Z,0,Very good analysis.,Od40MC_HyNU,True
@NativeTongues24,2024-02-15T16:13:44Z,0,Why halve the appreciation rate on housing but not the S&P for projections?,Od40MC_HyNU,True
@ViceCoin,2024-02-15T15:52:25Z,0,"Like kids, oonnly for the wealthy. Jobs are not a secure source of inccome for a 30 year mortgage.",Od40MC_HyNU,True
@kelvinjames6344,2024-02-15T03:53:16Z,0,Only immigrants can improve Lithgow and penrith and whalan and mt druitt and airds from Australia,Od40MC_HyNU,True
@User-pu3lc,2024-02-15T02:15:56Z,0,Would suggest factoring in fees associated with buying the home and tax benefits for a more complete picture.,Od40MC_HyNU,True
@Andysfishing,2024-02-14T20:54:06Z,0,It’s totally worth it for me. I built my own house and now I can save 60-70% of my income and retire early.,Od40MC_HyNU,True
@teslarex,2024-02-14T19:22:37Z,0,"I would buy a 2-4 unit and live in one unit. depending on tax laws off you""Materially participate"" and create a loss on the property, you may need able to reduce your other (employed, self-employed) income(United States law)",Od40MC_HyNU,True
@JORDIIMusic,2024-02-14T15:44:17Z,1,"Thank you for your detailed and comprehensive video! The common view is that buying your own house is the best option, but in some situations renting is the better and most smart option.",Od40MC_HyNU,True
@Wallucks.,2024-02-14T14:11:54Z,0,"The calculation is always the same no matter who you ask, and it’s always based on past returns of s&p 500. However, for one, it doesnt even garantee a return significantly higher than inflation in the future and for two, people dont have the discipline to save as much for responsible stock market investments as they would put into buying a house",Od40MC_HyNU,True
@jillbarrett2576,2024-02-14T12:22:17Z,0,Avoid aging without a home you own. Rental may not be available or affordable.,Od40MC_HyNU,True
@filipinaforeigner,2024-02-14T10:19:55Z,0,Oh,Od40MC_HyNU,True
@MrNiceGuy485,2024-02-13T18:28:07Z,0,"Not worth it for me, thats all I know.",Od40MC_HyNU,True
@peterro9998,2024-02-13T17:33:21Z,0,"A+ in 500 level Finance, Economics, Computer Information System, and etc.  Be careful someone might want to hack the Accountant spreadsheet and incorporate it to their AI. Make sure to restrict editing and block authors in the Professional Plus Business edition.",Od40MC_HyNU,True
@sampahtetapsam21,2024-02-13T16:10:38Z,0,"I should not buy
I should not rent
Im here temporary 
My soul will go nirvana 
As of now im goin to eat mcdonalds",Od40MC_HyNU,True
@bmoreblondie6301,2024-02-13T13:20:43Z,1,"NO RENT IS NOT WORTH IT.
When your old an can no longer work an are on a fixed income you won't be able to afford the rent as it goes up early. Where as your house should be paid off by then an you'll always have a place to stay as long as you pay utilities an taxes. Where u live in MD apartment prices went up over 1000 dollars in less than 10 years an that isn't gona stop its only gona get worse an old people on fixed incomes ain't gona be able afford rent",Od40MC_HyNU,True
@CGB.SPENDER,2024-02-13T13:08:43Z,0,Assuming the prices will +3% a year indefinitely is unrealistic. It can go -30% if the interest rates go up. So I would stick to renting and invest in sp500 and buy property once the real estate market crashes.,Od40MC_HyNU,True
@LS-id5hc,2024-02-13T12:57:52Z,0,"Sorry, can't you lose all your investments in stocks and shares?  You can in England. Also you can buy a cheaper house in a different part of Canada now and rent it out for your retirement.",Od40MC_HyNU,True
@HHH-nv9xb,2024-02-13T12:11:58Z,0,"Try telling city/county appraisers that house values are overvalued.  City/county budget will be in crises, should house value drops.",Od40MC_HyNU,True
@jacky3460,2024-02-13T03:08:33Z,0,Love this! Can you share the spreadsheet so we can run our own analysis with our own assumptions?,Od40MC_HyNU,True
@JTMoonXX30,2024-02-13T01:38:13Z,0,flawless skin,Od40MC_HyNU,True
@DiFinni,2024-02-12T20:42:04Z,1,"It's not always best to own a home.  Everyone has their own circumstances, not all have the same situation.",Od40MC_HyNU,True
@marcelrodriguez2067,2024-02-12T17:17:56Z,0,Buy a multi family home and let the tenants pay for your mortgage simple as that.,Od40MC_HyNU,True
@djayjp,2024-02-12T16:40:11Z,0,Leverage exists in stocks too.,Od40MC_HyNU,True
@GoatsOnAParachute,2024-02-12T13:28:02Z,1,Gen z and millenials: want almost unlimited immigration. Also Gen z and millenials: complains they cant afford a 400 sqft shoebox for half a million dollars and wonders why.,Od40MC_HyNU,True
@YesCivic-R,2024-02-12T07:34:45Z,0,"yes, it makes sense to buy because you pay property tax annualy/monthly either way as well as repaire costs ( all costs/taxes/fee build in to rent).",Od40MC_HyNU,True
@mikecaymantrades,2024-02-12T05:43:18Z,0,Move to bali or Thailand. God it's is horrible in America 😂,Od40MC_HyNU,True
@shabba213,2024-02-12T04:09:26Z,0,Maybe do a video on how over valued chinese money is driving up the markets in vancouver and toronto. Money laundering at its finest.,Od40MC_HyNU,True
@YangSook523,2024-02-11T23:51:04Z,0,"If you are not as sophiscate as her, it is better to have one in a long run.",Od40MC_HyNU,True
@americawalk1154,2024-02-11T23:38:35Z,0,Government own the land. You only renters😂😂😂 Try stop paying Taxes😂😂😂,Od40MC_HyNU,True
@Oh6Torch,2024-02-11T19:53:41Z,5,"Young people, you have my sympathies.  I can’t imagine buying a home in these times.  I was fortunate enough to purchase my home after the 2008 crash. It was a small patio home in an up and coming neighborhood in Houston, TX.  I don’t see it getting better. Large real estate companies are trying to buy up everyone’s house. It seems that they want all future generations to rent for life.",Od40MC_HyNU,True
@waichui2988,2024-02-11T19:11:08Z,0,"You have to do the calculations for sure.  But the real issue is the long term future of the city.  Imagine a case in San Francisco. In year 2000 you calculated the numbers and renting came out ahead.  You bought, you won. Big time.  In year 2020 San Francisco again. Those numbers told you to buy. You bought, you lost.",Od40MC_HyNU,True
@LIONTAMER3D,2024-02-11T18:56:47Z,0,Home ownership is the most expensive con in American life: just rent,Od40MC_HyNU,True
@lbj4993,2024-02-11T12:56:05Z,0,"Interest is a tax deduction to a degree, at least in the US, but what about HOA's and other expenses when owning real estate, like the inevitable 'assessment' request which can be huge and force people to sell in some cases because they can't cover that unexpected cost.",Od40MC_HyNU,True
@thementribe,2024-02-10T22:01:57Z,1,"Am confused why you added the rate of return on stocks with scenario of buying a house if the saved amount will be paid towards the house purchases and not necessarily will be invested? 

The return on stocks would be more appropriated to be added to the rent purchase as only then you can actually invest that money in the stock market and get an actual return",Od40MC_HyNU,True
@lazybeastz182,2024-02-10T19:54:38Z,0,dude u went ham on this thought of everything,Od40MC_HyNU,True
@matthewshields2841,2024-02-10T19:02:55Z,2,"Thanks! I’ll stick to renting. Our local market would have buying @ more than $1M for that same amount of rent. Possibly as much as $1.4M (according to the agents). This is for older stock: maintenance would be somewhat higher too! The scarcity is with the land. Point taken with the leverage, but it’s unsustainable to have these property prices. Again, really dig you running the numbers: this helped. Best regards!",Od40MC_HyNU,True
@MangoFlamingo,2024-02-10T18:48:23Z,0,Renting can be good if you are still filling HBP and FHSA account,Od40MC_HyNU,True
@ByHassanMoulali,2024-02-10T18:06:31Z,3,Very good detailed and well researched vedio but if  you dont own a house and put that money in stocks then the money used to rent a place has not been calculated.,Od40MC_HyNU,True
@stupedcraig,2024-02-10T02:30:32Z,0,"I'm sorry, so you're assuming someone would buy the house as an investment and not charge the renter the same amount as the total cash outflow? Are people buying houses to cashflow negative?",Od40MC_HyNU,True
@sale8085,2024-02-09T19:59:19Z,0,you're pretty,Od40MC_HyNU,True
@davl1917,2024-02-09T17:47:26Z,2,Home value go up over time. You lose all your rent money. Simple. 😂,Od40MC_HyNU,True
@kizzle45shizzle,2024-02-09T15:59:27Z,1,Do not buy a home unless you can afford it.,Od40MC_HyNU,True
@chriszavos,2024-02-09T14:08:38Z,0,The solution is to rent a very cheap house or room for a few years until you save up enough to avoid a mortgage with high interest rate. Having your own house when you retire is the greatest blessing of all.,Od40MC_HyNU,True
@laineyjacob9565,2024-02-09T13:43:03Z,0,I can’t afford to buy so I’ll try my best as a renter. Investing all my excess money to the market through TFSA. The goal is to keep my taxable income extremely low in retirement so I would qualify for many senior benefits.,Od40MC_HyNU,True
@xiujunsun8659,2024-02-09T00:38:02Z,0,cheap maintenance fee and  property tax are low?,Od40MC_HyNU,True
@GordoBlue,2024-02-08T02:35:46Z,0,Good stuff and demo of calc! Thanks!,Od40MC_HyNU,True
@lingw8663,2024-02-07T22:56:16Z,0,Buy the first house = use the rental money to pay interest to borrow 5x money into investment. The profit and risk are scaled up 5x.,Od40MC_HyNU,True
@revilsdr,2024-02-07T22:28:15Z,0,"Real Estate is an investment something tangible that usally will increase in value and can be sold down the road for a profit or used as rental income..Renting is actually paying some else’s mortgage, so for most people owning over renting in the long term is a way smarter investment.",Od40MC_HyNU,True
@kchance888,2024-02-06T22:59:31Z,1,"Buy a home, skip the children.",Od40MC_HyNU,True
@jonteves5719,2024-02-06T21:21:36Z,0,"Great video, I also really wonder what the stock side would look like taking into account dividends and compound interest",Od40MC_HyNU,True
@Tacoma0ridge,2024-02-06T13:31:05Z,0,"But what about apartments that have income requirements that require you to show you make at least 3.5x the rent as income say rent is 2,400 x the 3.5 so your monthly income  is needing to be $8400, and say with that income of how that factors into the same leverage of affording a house, yet since rent would cost the 2400 for example but needing to make more money as a whole just to qualify for that rental cost? Would buying a house still be the least good option?",Od40MC_HyNU,True
@tiaxi6779,2024-02-06T12:56:36Z,1,"Not need ask buy or rent, buy 100% all time, you are not gaining asset appreciation if you rent, spend your money in long term investment not affordability",Od40MC_HyNU,True
@mykotron,2024-02-06T08:11:56Z,0,If i'm using RRSPs and first time buyers plan or first home savings account doesn't that help my case for buying a home as well?,Od40MC_HyNU,True
@j.m.145,2024-02-06T00:36:56Z,1,The dumbest thing i have ever done is selling real estate.  Almost no one regrets holding onto real estate. Inflation is your bff when you own real estate.,Od40MC_HyNU,True
@nicolasrodrigue529,2024-02-05T02:51:23Z,0,Buying a home you will never be able to pay off is a little bit like renting 😅.,Od40MC_HyNU,True
@firefalcoln,2024-02-04T16:57:46Z,0,"The benefit of eventually owning a home and having no mortgage paying isn’t mentioned or the option of house-hacking, which is living in a property and renting-out part of the space that you’re not utilizing for additional income. 

One downside of owning is that many
properties now have variable HOA fees from one year to the next, or annoying rules from the HOA board.  However HOAs are very case by case.

For some, the monthly HOA fee is a bargain for what one gets back.",Od40MC_HyNU,True
@SanjayPatel-sb5tx,2024-02-03T01:31:49Z,1,"LTB is becoming joke for bad tenants and landlords since their final verdict still needs to be enforced by small claim courts if convicted party doesnt  honour the final verdict.

In my opinion, when it is possible for you to afford a housing, you should go for it. Otherwise you will become a miserable person under tenancy.",Od40MC_HyNU,True
@chad206,2024-01-31T23:36:56Z,1,Would you be willing to share your calculation spreadsheet so that we can plug in our own assumption values?,Od40MC_HyNU,True
@mickaelsflow6774,2024-01-31T20:14:51Z,0,"Interesting point of comparison. You mention stability for mortgage, but... what of variable rate mortgages, like in Sweden and Norway? Interest rate on current mortgages are adjusted, by default, every three months. Great if interest are called to drop, but today, they are very high and it's far from stable for home owners.

How much do you know about this? And in general, about the change in banking towards more variable rate mortgages?",Od40MC_HyNU,True
@jkshirk,2024-01-30T09:21:24Z,1,This is a great starting point however I believe the costs of home ownership maintenance should be added in to the equation,Od40MC_HyNU,True
@yahya9582,2024-01-27T21:06:22Z,0,Can we have your Excel sheet plz,Od40MC_HyNU,True
@sinkorswimchimmy6786,2024-01-27T11:33:14Z,0,"Where I came from, everybody buys a property as soon as one can afford. 
Renting are for those who cannot afford and in progress saving for one.",Od40MC_HyNU,True
@dfeteny,2024-01-22T18:56:47Z,0,Crisp and straight to the point.. Thank you!,Od40MC_HyNU,True
